ABORT_TXN_WW,CEID,AUTO_ABORT
201921,AVXdb,74
201921,AYEli,2
201921,AYTli,3
201921,BCLcu,15
201921,BCLnc,6
201921,BECcu,5
201921,BETcu,6
201921,BETms,1
201921,BETnc,4
201921,BNDcv,16
201921,BPDdm,28
201921,BPDdx,21
201921,BPKdu,6
201921,BPQdx,10
201921,CARch,12
201921,CARco,13
201921,CATca,1
201921,CATcs,20
201921,CATcv,8
201921,CATws,1
201921,CBFaa,4
201921,CBPct,1
201921,CDKcu,36
201921,CDKli,38
201921,CDMcn,4
201921,CDOck,26
201921,CDOco,18
201921,CDOcu,23
201921,CDOnc,6
201921,CDTco,15
201921,CDTlb,7
201921,CDTlo,15
201921,CDTnc,29
201921,CDTsc,7
201921,CDTsp,38
201921,CFScf,3
201921,CSBca,45
201921,CSBcd,75
201921,CSBcp,63
201921,CSBcz,7
201921,CSPcd,14
201921,CTIcu,40
201921,CTIcw,32
201921,CVDcc,10
201921,CVDco,64
201921,CVDcs,23
201921,CVDgc,30
201921,CVDnl,13
201921,CVDnn,43
201921,CVDph,5
201921,CVDxi,39
201921,DEAnc,13
201921,DEAnf,11
201921,DEAnr,2
201921,DEAns,23
201921,DFWci,197
201921,DFWnc,47
201921,DFWni,130
201921,DMTcu,92
201921,DMTnc,3
201921,DORcu,39
201921,DORdm,212
201921,DRTcb,27
201921,DRTcu,10
201921,DRTnb,5
201921,DRTnc,29
201921,DVDco,60
201921,DVDcr,21
201921,DVDnl,15
201921,DVDnn,12
201921,DVDxi,7
201921,DWXaa,5
201921,EDTdc,2
201921,EDTde,9
201921,EDTdg,7
201921,EDTdt,3
201921,EDTfg,2
201921,EDTns,17
201921,EPNcr,32
201921,EPNct,143
201921,EPNhx,57
201921,EPNti,13
201921,ESTsz,1
201921,ESTwa,24
201921,ESTwc,34
201921,EVAbe,6
201921,EVAnc,1
201921,FDAca,42
201921,FDAda,47
201921,FDBcu,4
201921,FDBdm,1
201921,FDBdt,6
201921,FDBdx,7
201921,FDHcu,12
201921,FDHdm,17
201921,FDKcu,15
201921,FLOnc,7
201921,FLOng,28
201921,FLOnu,3
201921,FOXcu,99
201921,FOXdi,95
201921,GNTbb,12
201921,GNTcu,2
201921,GRXde,3
201921,GSTbs,7
201921,GSTwa,14
201921,GTAbe,39
201921,GTAcv,46
201921,GTOcb,2
201921,GTOcu,54
201921,GTOtl,3
201921,GTOtm,18
201921,GTOvg,1
201921,GTOvn,3
201921,GTOvs,3
201921,GTOvt,4
201921,GTRcm,2
201921,GTTcg,3
201921,GTThm,2
201921,GTTtg,1
201921,GTTts,1
201921,GTTvg,5
201921,GTTvj,3
201921,GTTvm,6
201921,GTTvs,19
201921,GTXde,55
201921,HDRcu,8
201921,HDRdi,4
201921,HINcl,20
201921,HINcu,27
201921,HINde,34
201921,HINdl,38
201921,HMEcb,1
201921,HMEcm,5
201921,HMEct,71
201921,HMEcu,8
201921,HMEcx,3
201921,HRBnc,3
201921,HTAdi,43
201921,HTPsa,58
201921,ICEct,3
201921,ICEfn,5
201921,ICEmp,1
201921,ICEmt,60
201921,ICEne,20
201921,ICEpy,21
201921,JGRwe,31
201921,JGRwx,70
201921,KCDnc,6
201921,KSTwa,11
201921,LATne,77
201921,LCDnc,6
201921,LKLcu,22
201921,LSAcp,176
201921,LSAcs,103
201921,LSAcu,111
201921,LSAin,52
201921,LSAnc,109
201921,LSAnp,113
201921,LSAws,46
201921,LSBcp,116
201921,LSBnc,65
201921,LSBnp,165
201921,MBDcv,9
201921,MIKab,10
201921,MIKan,5
201921,MIKcb,4
201921,MIRlb,6
201921,MTKcu,5
201921,NCDnc,11
201921,NDEcv,1
201921,NMTnc,315
201921,NSTcp,13
201921,NSTpn,57
201921,NSTwa,46
201921,NSTwn,67
201921,NSTwp,34
201921,ODEcv,6
201921,OMAcu,2
201921,OMAsc,11
201921,OMBcs,14
201921,OMBct,1
201921,OMBcu,26
201921,OMBli,76
201921,OMBns,47
201921,OMDli,12
201921,OMDns,40
201921,OMEcs,29
201921,OMEcu,20
201921,OMEli,7
201921,OMEns,3
201921,OMGnt,10
201921,OMGnw,1
201921,ONTxx,72
201921,ORLct,24
201921,ORLcw,15
201921,ORLcx,9
201921,ORLdt,98
201921,ORLdx,24
201921,OVZcu,8
201921,OVZdm,1
201921,OXScb,16
201921,OXSch,30
201921,OXScl,27
201921,OXScn,16
201921,OXScv,8
201921,OXTcp,8
201921,OXTcr,17
201921,OXTon,27
201921,OXTrk,7
201921,PALcu,34
201921,PALnc,30
201921,PATbe,31
201921,PATne,15
201921,PATrt,24
201921,PATxt,31
201921,PBDct,16
201921,PCDcp,44
201921,PHXen,1
201921,PIAim,17
201921,PLBab,1
201921,PLBng,5
201921,PLByz,1
201921,PLEcg,9
201921,PLEng,38
201921,PLHcn,17
201921,PLHcx,15
201921,PLHcy,4
201921,PLHnc,4
201921,PLIec,3
201921,PLIgl,22
201921,PLIhm,22
201921,PLIht,6
201921,PLIin,6
201921,PLImd,31
201921,PLIop,85
201921,PLIpg,57
201921,PLIps,13
201921,PLIsw,69
201921,PLItl,5
201921,PLIvg,5
201921,PLIyz,36
201921,PLMbd,9
201921,PLMbm,5
201921,PLMcc,22
201921,PLMce,14
201921,PLMcl,8
201921,PLMct,1
201921,PLMcv,51
201921,PLMcz,25
201921,PLMgl,7
201921,PLMmh,10
201921,PLMnv,3
201921,PLMnx,31
201921,PLMny,72
201921,PLMtl,4
201921,PLMwd,27
201921,PMMba,8
201921,PMMca,3
201921,PMMha,5
201921,PMMsa,50
201921,PREet,4
201921,PREnc,22
201921,PRTcb,28
201921,PRTcu,25
201921,PRTnb,18
201921,PRTnc,18
201921,PRTnd,16
201921,QEKdm,5
201921,QNTcu,1
201921,QSAct,3
201921,QSAdt,11
201921,QSBdt,3
201921,RCLcr,30
201921,RCLcu,12
201921,RCLde,91
201921,RCLrg,11
201921,RDLcd,2
201921,RDLcy,7
201921,REKmj,3
201921,REKmk,19
201921,REXbe,3
201921,REXbl,5
201921,REXcd,45
201921,REXcl,63
201921,REXcu,36
201921,REXde,69
201921,REXdl,13
201921,REXml,13
201921,REXtl,19
201921,REXxl,29
201921,REXxx,47
201921,RIAli,4
201921,RIObg,7
201921,RIOcx,6
201921,RIOht,12
201921,RIOnc,35
201921,RIOnt,57
201921,RIOtn,30
201921,RMTaa,30
201921,ROXoo,24
201921,RVIox,10
201921,RVIrt,1
201921,RVIst,13
201921,RVNsp,30
201921,SARli,33
201921,SASli,284
201921,SATaa,35
201921,SATdi,2
201921,SATnn,14
201921,SATpp,23
201921,SATtt,19
201921,SAUli,19
201921,SAVli,10
201921,SAXcu,14
201921,SAXli,37
201921,SAYli,38
201921,SBHcu,8
201921,SCCli,15
201921,SCDli,8
201921,SEAcv,2
201921,SENdi,60
201921,SKIdi,59
201921,SLMcu,20
201921,SMTcu,1
201921,SNEcu,3
201921,SNElg,6
201921,SNEli,35
201921,SNQli,30
201921,SNUli,106
201921,SNVli,40
201921,SNYli,32
201921,SNYlr,13
201921,SPAdi,20
201921,SPBdi,49
201921,SPKnc,7
201921,SPNdf,55
201921,SPQdi,67
201921,SPUtf,22
201921,SPUtn,14
201921,SPUtr,13
201921,SPUtt,6
201921,SPUtw,7
201921,SRCdm,179
201921,SRCnc,11
201921,SRHcu,8
201921,SRHdm,6
201921,SRKcu,53
201921,SRKcx,72
201921,SRKdm,30
201921,SRKnc,9
201921,SRNtm,2
201921,SSTcg,3
201921,SSTcu,6
201921,SSTeg,10
201921,SSTrg,34
201921,SSTsg,53
201921,SSTwa,40
201921,SSTwh,9
201921,STBcu,5
201921,STGcu,9
201921,STOsc,9
201921,STOsd,8
201921,STOsi,46
201921,STOsj,9
201921,STVdi,59
201921,TADrf,37
201921,TADro,2
201921,TAOcm,1
201921,TAOco,11
201921,TAOcs,29
201921,TAOcv,1
201921,TAOcx,51
201921,TAQhy,4
201921,TBCbc,107
201921,TBEbc,133
201921,TBTct,1
201921,TFKcu,41
201921,TFKnc,254
201921,TFRnc,26
201921,TGRcb,119
201921,TGRch,17
201921,TGRcj,7
201921,TGRcu,51
201921,TGRcx,45
201921,TGRcy,1
201921,TGRnb,2
201921,TGRnx,3
201921,TGRwb,1
201921,TGRwe,75
201921,TGRwp,31
201921,TGRwx,13
201921,TIFyy,2
201921,TIMim,17
201921,TLRcu,11
201921,TMCcf,10
201921,TMCcv,13
201921,TOHdx,6
201921,TSPcv,9
201921,TVOcb,3
201921,TVOcu,23
201921,TVOon,9
201921,UDCcu,106
201921,UDCdx,29
201921,UDLdm,621
201921,UDLdx,3
201921,UDNtm,6
201921,UFRdf,10
201921,UFRds,29
201921,VDTcf,2
201921,VFAdi,141
201921,VFBbt,3
201921,VFCca,242
201921,VFGtw,7
201921,VFMcm,12
201921,VFNdi,150
201921,VFOcm,12
201921,VFOdi,166
201921,VFOee,2
201921,VFPdi,93
201921,VFRcw,6
201921,VIBcu,6
201921,VIBdm,2
201921,VIMhc,29
201921,WCFcu,18
201921,WDPid,11
201921,WDPpn,21
201921,WGTcx,2
201921,WPCst,34
201921,WRCcr,25
201921,WROrg,18
201921,WRScg,4
201921,WRScu,10
201921,WRSos,24
201921,WRSrg,58
201921,WRTrg,40
201921,WRXrg,12
201921,XCLcl,42
201921,XCLcu,72
201921,XCTas,3
201921,XCTnc,6
201921,XDKnm,38
201921,XDKob,7
201921,XDKta,16
201921,XDKtb,15
201921,XIMii,15
201921,XMTcu,1
201921,XTAdi,47
201921,Z-EXCLUDE,5
201921,ZABcu,5
201921,ZDFnc,1
201921,ZMOce,16
201922,ABVnc,1
201922,ALEcu,17
201922,AMEcv,2
201922,ANTde,33
201922,ANTrv,10
201922,AVDcu,17
201922,AVDdi,20
201922,AVDiw,17
201922,AVXdb,70
201922,AYTli,10
201922,BCLcu,6
201922,BCLnc,23
201922,BECcu,2
201922,BETcu,5
201922,BETnc,5
201922,BNDcv,16
201922,BPDdm,12
201922,BPDdx,14
201922,BPKdu,5
201922,BPQdx,5
201922,CARch,13
201922,CARco,4
201922,CARcu,6
201922,CATcs,41
201922,CATws,4
201922,CBFaa,21
201922,CBPct,1
201922,CDKcu,11
201922,CDKli,24
201922,CDMcn,1
201922,CDOck,36
201922,CDOco,30
201922,CDOcu,34
201922,CDOnc,21
201922,CDTco,7
201922,CDTlb,12
201922,CDTlo,10
201922,CDTnc,31
201922,CDTsc,7
201922,CDTsp,44
201922,CFScf,2
201922,CMTji,19
201922,CSBca,77
201922,CSBcd,138
201922,CSBcp,47
201922,CSBcz,13
201922,CSPcd,6
201922,CTIcu,51
201922,CTIcw,60
201922,CVDcc,30
201922,CVDco,88
201922,CVDcs,29
201922,CVDgc,67
201922,CVDnl,35
201922,CVDnn,46
201922,CVDph,10
201922,CVDxi,58
201922,DEAnc,17
201922,DEAnf,13
201922,DEAnr,1
201922,DEAns,47
201922,DFWci,248
201922,DFWnc,45
201922,DFWni,56
201922,DMTcu,91
201922,DORcu,51
201922,DORdm,171
201922,DRTcb,15
201922,DRTcu,30
201922,DRTnb,10
201922,DRTnc,24
201922,DVDco,38
201922,DVDcr,27
201922,DVDnl,24
201922,DVDnn,24
201922,DVDxi,9
201922,DWXaa,9
201922,EDTdc,13
201922,EDTde,5
201922,EDTdt,2
201922,EDTfg,10
201922,EDTns,5
201922,EPNcr,34
201922,EPNct,106
201922,EPNhx,68
201922,EPNms,3
201922,EPNti,10
201922,ESTsz,1
201922,ESTwa,20
201922,ESTwc,37
201922,EVAbe,3
201922,EVAnc,2
201922,FDAca,17
201922,FDAda,23
201922,FDBcu,8
201922,FDBdm,3
201922,FDBdt,9
201922,FDBdx,12
201922,FDHcu,2
201922,FDHdm,40
201922,FDKcu,43
201922,FLOnc,5
201922,FLOng,22
201922,FLOnu,7
201922,FOXcu,153
201922,FOXdi,96
201922,GNTbb,10
201922,GRXde,1
201922,GSTbs,2
201922,GSTwa,46
201922,GTAbe,45
201922,GTAcv,33
201922,GTOcb,5
201922,GTOcu,45
201922,GTOtl,6
201922,GTOtm,11
201922,GTOtr,4
201922,GTOvg,11
201922,GTOvn,4
201922,GTOvs,6
201922,GTOvt,4
201922,GTTts,12
201922,GTTvg,9
201922,GTTvj,5
201922,GTTvm,3
201922,GTTvs,18
201922,GTXde,37
201922,HDRdi,15
201922,HFRds,4
201922,HINcl,16
201922,HINcu,71
201922,HINde,44
201922,HINdl,23
201922,HMEcb,1
201922,HMEcm,14
201922,HMEct,70
201922,HMEcu,9
201922,HMEcx,6
201922,HRBcs,9
201922,HRBnc,4
201922,HTAdi,16
201922,HTPsa,45
201922,ICEct,4
201922,ICEfn,36
201922,ICEmp,1
201922,ICEmt,23
201922,ICEne,48
201922,ICEpy,64
201922,JGRwe,30
201922,JGRwx,40
201922,KSTwa,14
201922,LATne,108
201922,LCDnc,5
201922,LKLcu,40
201922,LSAcp,119
201922,LSAcs,125
201922,LSAcu,149
201922,LSAin,57
201922,LSAnc,117
201922,LSAnp,61
201922,LSAws,60
201922,LSBcp,85
201922,LSBnc,42
201922,LSBnp,120
201922,LVFdi,5
201922,MBDcv,1
201922,MIKab,9
201922,MIKan,17
201922,MIKcb,4
201922,MIRlb,4
201922,MTKcu,6
201922,NCDnc,3
201922,NDEcv,5
201922,NMTnc,280
201922,NSTcp,12
201922,NSTpn,69
201922,NSTwa,63
201922,NSTwn,53
201922,NSTwp,15
201922,OMAcu,2
201922,OMAsc,2
201922,OMBcs,20
201922,OMBct,2
201922,OMBcu,23
201922,OMBli,81
201922,OMBns,16
201922,OMDli,6
201922,OMDns,60
201922,OMEcs,20
201922,OMEcu,23
201922,OMEli,7
201922,OMEns,4
201922,OMGnt,8
201922,OMGnw,16
201922,ONTxx,67
201922,ORLct,46
201922,ORLcw,15
201922,ORLcx,12
201922,ORLdt,94
201922,ORLdx,7
201922,OVZcu,7
201922,OVZdm,11
201922,OXScb,11
201922,OXSch,34
201922,OXScl,33
201922,OXScn,42
201922,OXScv,1
201922,OXTcp,1
201922,OXTcr,15
201922,OXTon,30
201922,OXTrk,8
201922,PALcu,5
201922,PALnc,17
201922,PATbe,33
201922,PATne,15
201922,PATrt,16
201922,PATxt,7
201922,PBDct,8
201922,PCDcp,28
201922,PIAim,13
201922,PLBab,11
201922,PLBhv,2
201922,PLBng,4
201922,PLByz,1
201922,PLEcg,19
201922,PLEng,29
201922,PLHcn,44
201922,PLHcx,17
201922,PLHcy,18
201922,PLHnc,16
201922,PLIec,1
201922,PLIgl,2
201922,PLIhm,11
201922,PLIht,20
201922,PLIin,10
201922,PLImd,19
201922,PLIop,74
201922,PLIos,9
201922,PLIpg,43
201922,PLIps,20
201922,PLIsw,29
201922,PLItl,34
201922,PLIvg,13
201922,PLIyz,24
201922,PLMbd,6
201922,PLMbm,11
201922,PLMcc,2
201922,PLMce,2
201922,PLMcl,4
201922,PLMct,5
201922,PLMcv,45
201922,PLMcz,9
201922,PLMgl,11
201922,PLMmh,2
201922,PLMnx,34
201922,PLMny,35
201922,PLMtl,9
201922,PLMwd,11
201922,PMMba,4
201922,PMMca,4
201922,PMMha,2
201922,PMMsa,38
201922,PREet,6
201922,PREnc,5
201922,PRTcb,26
201922,PRTcu,34
201922,PRTnb,15
201922,PRTnc,18
201922,PRTnd,23
201922,QEKdm,1
201922,QNTcu,4
201922,QSAdt,4
201922,QSBdt,4
201922,RCLcr,36
201922,RCLcu,8
201922,RCLde,134
201922,RCLrg,33
201922,RDLcd,3
201922,RDLcy,5
201922,REKmk,11
201922,REXbe,3
201922,REXbl,1
201922,REXcd,41
201922,REXcl,114
201922,REXcu,43
201922,REXde,144
201922,REXdl,30
201922,REXml,8
201922,REXtl,17
201922,REXxl,26
201922,REXxx,61
201922,RIAli,7
201922,RIObg,10
201922,RIOcx,1
201922,RIOht,20
201922,RIOnc,46
201922,RIOnt,94
201922,RIOtn,30
201922,RMTaa,24
201922,ROXoo,9
201922,RVIox,6
201922,RVIrt,5
201922,RVIst,19
201922,RVNsp,10
201922,SARli,22
201922,SASli,265
201922,SATaa,32
201922,SATdi,1
201922,SATnn,26
201922,SATpp,21
201922,SATtt,11
201922,SAUli,25
201922,SAVli,7
201922,SAXcu,61
201922,SAXli,17
201922,SAYli,32
201922,SBHcu,14
201922,SCCli,15
201922,SCDli,2
201922,SEAcv,10
201922,SENdi,74
201922,SKIdi,43
201922,SLMcu,9
201922,SNEcu,6
201922,SNElg,6
201922,SNEli,28
201922,SNQli,25
201922,SNUli,65
201922,SNVli,46
201922,SNYli,36
201922,SNYlr,38
201922,SPAdi,16
201922,SPBdi,127
201922,SPKnc,8
201922,SPNdf,69
201922,SPQdi,39
201922,SPQrs,4
201922,SPUtf,28
201922,SPUtn,24
201922,SPUtr,13
201922,SPUtt,11
201922,SPUtw,15
201922,SRCdm,144
201922,SRCnc,10
201922,SRHdm,2
201922,SRKcu,56
201922,SRKcx,88
201922,SRKdm,24
201922,SRKnc,12
201922,SRNdt,1
201922,SRNtm,1
201922,SSTcg,8
201922,SSTcu,1
201922,SSTeg,13
201922,SSTrg,25
201922,SSTsg,57
201922,SSTwa,61
201922,SSTwh,6
201922,STBcu,10
201922,STGcu,11
201922,STOsc,21
201922,STOsd,10
201922,STOsi,42
201922,STOsj,17
201922,STVdi,26
201922,TADrf,36
201922,TADro,12
201922,TAOco,11
201922,TAOcs,26
201922,TAOcv,8
201922,TAOcx,69
201922,TAOnc,2
201922,TAQhy,7
201922,TBCbc,85
201922,TBEbc,126
201922,TBTct,1
201922,TBTcv,3
201922,TFKcu,45
201922,TFKnc,197
201922,TFRcu,1
201922,TFRnc,43
201922,TGRcb,113
201922,TGRch,16
201922,TGRcj,11
201922,TGRcu,52
201922,TGRcx,33
201922,TGRcy,2
201922,TGRnb,6
201922,TGRnx,9
201922,TGRwe,94
201922,TGRwp,34
201922,TGRwx,4
201922,TIFyy,6
201922,TIMim,11
201922,TLRcu,6
201922,TMCcf,9
201922,TMCcv,31
201922,TOHdx,9
201922,TSPcv,12
201922,TVOcu,12
201922,TVOhm,1
201922,TVOon,16
201922,UDCcu,133
201922,UDCdx,13
201922,UDLdm,757
201922,UDLdx,27
201922,UDNtm,1
201922,UFRdf,8
201922,UFRds,38
201922,VDTcf,4
201922,VFAdi,61
201922,VFBbt,4
201922,VFCca,189
201922,VFGtw,40
201922,VFMcm,11
201922,VFNdi,78
201922,VFOcm,11
201922,VFOdi,120
201922,VFPdi,110
201922,VFRcw,2
201922,VIMhc,21
201922,WCFcu,10
201922,WDPid,8
201922,WDPpn,34
201922,WGTcx,4
201922,WPCst,18
201922,WRCcr,57
201922,WROrg,76
201922,WRScg,10
201922,WRScu,18
201922,WRSos,44
201922,WRSrg,45
201922,WRTrg,40
201922,WRXrg,8
201922,XCLcl,39
201922,XCLcr,5
201922,XCLcu,90
201922,XCTas,2
201922,XCTnc,19
201922,XDKnm,15
201922,XDKob,1
201922,XDKta,14
201922,XDKtb,8
201922,XIMii,17
201922,XMEdm,1
201922,XMTcu,2
201922,XTAdi,73
201922,ZBUli,2
201922,ZDBcu,4
201923,ABVnc,3
201923,ALEcu,15
201923,AMEcv,3
201923,ANTde,23
201923,ANTrv,13
201923,AVDdi,5
201923,AVDiw,5
201923,AVXdb,72
201923,AYTli,3
201923,BCLca,7
201923,BCLcu,14
201923,BCLnc,15
201923,BECcu,6
201923,BETcu,4
201923,BETms,3
201923,BETnc,4
201923,BNDcv,23
201923,BPDdm,26
201923,BPDdx,14
201923,BPKdu,16
201923,BPQdx,5
201923,CARch,22
201923,CARco,7
201923,CARcu,2
201923,CATca,5
201923,CATcs,23
201923,CATcv,4
201923,CATcx,3
201923,CATws,2
201923,CBFaa,6
201923,CBPct,1
201923,CDKct,1
201923,CDKcu,38
201923,CDKli,33
201923,CDKlt,12
201923,CDKmt,5
201923,CDMcn,14
201923,CDOck,21
201923,CDOco,32
201923,CDOcu,17
201923,CDOnc,14
201923,CDTco,4
201923,CDTlb,5
201923,CDTlo,36
201923,CDTnc,42
201923,CDTsc,4
201923,CDTsp,23
201923,CFScf,13
201923,CFScw,1
201923,CMTji,5
201923,CSBca,42
201923,CSBcd,83
201923,CSBcp,55
201923,CSBcz,10
201923,CSPcd,13
201923,CTIcu,31
201923,CTIcw,51
201923,CVDcc,22
201923,CVDco,92
201923,CVDcs,19
201923,CVDgc,33
201923,CVDnl,21
201923,CVDnn,41
201923,CVDph,19
201923,CVDxi,59
201923,DEAnc,13
201923,DEAnf,17
201923,DEAnr,13
201923,DEAns,41
201923,DFWci,226
201923,DFWnc,41
201923,DFWni,88
201923,DMTcu,81
201923,DMTnc,8
201923,DORcu,59
201923,DORdm,162
201923,DRTcb,23
201923,DRTcu,29
201923,DRTnb,13
201923,DRTnc,57
201923,DVDco,41
201923,DVDcr,47
201923,DVDnl,25
201923,DVDnn,21
201923,DVDxi,3
201923,DWXaa,4
201923,EDTdg,2
201923,EDTdt,1
201923,EDTfg,4
201923,EDTns,9
201923,EPNcr,19
201923,EPNct,139
201923,EPNhx,46
201923,EPNms,10
201923,EPNti,21
201923,ESTwa,10
201923,ESTwc,41
201923,EVAbe,3
201923,FDAca,21
201923,FDAda,67
201923,FDBcu,5
201923,FDBdm,1
201923,FDBdt,8
201923,FDBdx,31
201923,FDHcu,4
201923,FDHdm,62
201923,FDKcu,29
201923,FLOnc,3
201923,FLOng,21
201923,FLOnu,3
201923,FOXcu,181
201923,FOXdi,135
201923,GNTbb,10
201923,GRXde,1
201923,GSTbs,11
201923,GSTwa,31
201923,GTAbe,30
201923,GTAcm,1
201923,GTAcv,64
201923,GTOcb,14
201923,GTOcu,15
201923,GTOtl,3
201923,GTOtm,4
201923,GTOtr,4
201923,GTOvg,7
201923,GTOvn,5
201923,GTOvs,7
201923,GTOvt,8
201923,GTRcm,1
201923,GTThm,3
201923,GTTtg,1
201923,GTTts,5
201923,GTTvg,10
201923,GTTvj,5
201923,GTTvm,6
201923,GTTvs,8
201923,GTXde,63
201923,HDRcu,3
201923,HDRdi,4
201923,HFRds,1
201923,HINcl,12
201923,HINcu,34
201923,HINde,37
201923,HINdl,49
201923,HMEcb,5
201923,HMEcm,18
201923,HMEct,48
201923,HMEcu,7
201923,HMEcx,10
201923,HRBcs,3
201923,HRBcu,2
201923,HTAdi,23
201923,HTPsa,20
201923,ICEcp,2
201923,ICEct,1
201923,ICEfn,6
201923,ICEmp,1
201923,ICEmt,42
201923,ICEne,36
201923,ICEpy,28
201923,JGRwe,68
201923,JGRwx,37
201923,KCDnc,3
201923,KSTwa,18
201923,LATne,58
201923,LCDnc,4
201923,LKLcu,44
201923,LSAcp,93
201923,LSAcs,89
201923,LSAcu,180
201923,LSAin,87
201923,LSAnc,227
201923,LSAnp,96
201923,LSAws,51
201923,LSBcp,106
201923,LSBnc,40
201923,LSBnp,101
201923,MBDcv,3
201923,MIKab,12
201923,MIKan,2
201923,MIKcb,4
201923,MIKcw,2
201923,MIRlb,6
201923,MTKcu,16
201923,NCDnc,8
201923,NDEcv,4
201923,NMTnc,239
201923,NSTcp,17
201923,NSTpn,66
201923,NSTwa,63
201923,NSTwn,41
201923,NSTwp,39
201923,ODEcv,2
201923,OMAsc,7
201923,OMBcs,22
201923,OMBct,1
201923,OMBcu,14
201923,OMBli,86
201923,OMBns,34
201923,OMDli,13
201923,OMDns,41
201923,OMEcs,14
201923,OMEcu,16
201923,OMEli,6
201923,OMEns,5
201923,OMGnt,4
201923,OMGnw,38
201923,ONTxx,61
201923,ORLct,27
201923,ORLcw,13
201923,ORLcx,9
201923,ORLdt,79
201923,ORLdx,10
201923,OVZcu,6
201923,OVZdm,5
201923,OXScb,11
201923,OXSch,31
201923,OXScl,54
201923,OXScn,33
201923,OXScv,7
201923,OXTcp,4
201923,OXTcr,17
201923,OXTon,15
201923,OXTrk,7
201923,PALcu,28
201923,PALnc,9
201923,PATbe,35
201923,PATne,8
201923,PATrt,25
201923,PATxt,6
201923,PCDcp,32
201923,PHXde,1
201923,PHXen,2
201923,PIAim,19
201923,PLBcv,4
201923,PLBhv,2
201923,PLBng,2
201923,PLByz,1
201923,PLEcg,16
201923,PLEng,26
201923,PLHcn,26
201923,PLHcx,25
201923,PLHcy,10
201923,PLHnc,12
201923,PLIec,5
201923,PLIgl,2
201923,PLIhm,13
201923,PLIht,7
201923,PLIin,9
201923,PLImd,11
201923,PLIop,77
201923,PLIos,2
201923,PLIpg,83
201923,PLIps,21
201923,PLIsw,24
201923,PLItl,46
201923,PLIvg,4
201923,PLIyz,7
201923,PLMbm,3
201923,PLMcc,3
201923,PLMce,5
201923,PLMcl,21
201923,PLMcv,57
201923,PLMcz,31
201923,PLMgl,10
201923,PLMmd,3
201923,PLMmh,1
201923,PLMnv,1
201923,PLMnx,62
201923,PLMny,41
201923,PLMtl,7
201923,PLMwd,31
201923,PMMba,20
201923,PMMca,4
201923,PMMha,1
201923,PMMsa,32
201923,PREet,5
201923,PREnc,20
201923,PRTcb,24
201923,PRTcu,38
201923,PRTnb,30
201923,PRTnc,30
201923,PRTnd,31
201923,QEKdm,1
201923,QNTcu,5
201923,QSAct,1
201923,QSAdt,9
201923,QSBdt,2
201923,RCLcr,27
201923,RCLcu,20
201923,RCLde,130
201923,RCLrg,11
201923,RDLcd,1
201923,RDLct,4
201923,RDLcy,5
201923,REKmj,3
201923,REKmk,1
201923,REXbe,2
201923,REXbl,2
201923,REXcd,46
201923,REXcl,100
201923,REXcu,27
201923,REXde,100
201923,REXdl,31
201923,REXml,6
201923,REXtl,29
201923,REXxl,21
201923,REXxx,60
201923,RIAli,4
201923,RIObg,15
201923,RIOcx,2
201923,RIOht,9
201923,RIOnc,36
201923,RIOnt,95
201923,RIOtn,19
201923,RMTaa,24
201923,ROXoo,14
201923,RVIox,8
201923,RVIrt,8
201923,RVIst,27
201923,RVNsp,13
201923,SARli,56
201923,SASli,291
201923,SATaa,25
201923,SATdi,4
201923,SATnn,18
201923,SATpp,34
201923,SATtt,29
201923,SAUli,56
201923,SAVli,15
201923,SAXcu,19
201923,SAXli,25
201923,SAYli,38
201923,SAZli,2
201923,SBHcu,12
201923,SCCli,30
201923,SCDli,4
201923,SEAcv,11
201923,SENdi,59
201923,SKIdi,10
201923,SLMcu,12
201923,SMTcu,1
201923,SNEcu,7
201923,SNElg,7
201923,SNEli,61
201923,SNQli,21
201923,SNUli,129
201923,SNVli,27
201923,SNYli,44
201923,SNYlr,12
201923,SPAdi,15
201923,SPBdi,93
201923,SPKnc,5
201923,SPNdf,88
201923,SPQdi,58
201923,SPQrs,20
201923,SPUcn,2
201923,SPUtf,15
201923,SPUtn,27
201923,SPUtr,10
201923,SPUtt,8
201923,SPUtw,13
201923,SRCdm,165
201923,SRCnc,7
201923,SRHcu,2
201923,SRHdm,1
201923,SRKcu,94
201923,SRKcx,60
201923,SRKdm,33
201923,SRKnc,13
201923,SRNtm,3
201923,SSTcg,4
201923,SSTeg,18
201923,SSTrg,28
201923,SSTsg,24
201923,SSTwa,41
201923,SSTwh,7
201923,STBcu,23
201923,STGcu,16
201923,STOsc,10
201923,STOsd,12
201923,STOsi,45
201923,STOsj,11
201923,STVdi,70
201923,TADrf,40
201923,TADro,23
201923,TAOco,17
201923,TAOcs,31
201923,TAOcv,8
201923,TAOcx,36
201923,TAQhy,5
201923,TBCbc,91
201923,TBEbc,105
201923,TBEcb,4
201923,TBTcv,13
201923,TFKcu,45
201923,TFKnc,267
201923,TFRcu,1
201923,TFRnc,27
201923,TGRcb,102
201923,TGRch,24
201923,TGRcj,10
201923,TGRcm,1
201923,TGRcu,49
201923,TGRcx,31
201923,TGRnb,3
201923,TGRnx,7
201923,TGRwb,6
201923,TGRwe,134
201923,TGRwp,43
201923,TGRwx,8
201923,TIFyy,5
201923,TIMim,11
201923,TMCcf,7
